21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,17,17,45.52,0.01,1
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,17,17,85.17,0.01,1
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,17,17,50.00,0.01,1
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,17,17,85.50,0.01,1
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,17,17,52.85,0.01,1
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,17,17,65.29,0.01,1
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,17,17,80.50,0.01,1
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,17,17,60.00,0.01,1
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,17,17,33.52,0.01,1
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,17,17,79.82,0.01,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,17,17,52.37,0.01,1
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,17,17,55.41,0.01,1
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,17,17,86.35,0.01,1
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,17,17,55.78,0.01,1
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,17,17,20.20,0.01,1
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,17,17,52.34,0.01,1
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,17,17,78.96,0.01,1
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,17,17,25.89,0.01,1
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,17,17,45.67,0.01,1
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,17,17,62.89,0.01,1
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,17,17,75.00,0.01,1
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,26,17,17,48.98,0.01,1
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,17,17,42.90,0.01,1
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,17,17,60.00,0.01,1
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,17,17,51.98,0.01,1
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,17,17,40.00,0.01,1
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,17,17,74.78,0.01,1
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,17,17,65.80,0.01,1
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,17,17,75.88,0.01,1
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,17,17,43.85,0.01,1
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,37,17,17,90.00,0.01,1
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,17,17,35.98,0.01,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,17,17,85.65,0.01,1
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,17,17,30.89,0.01,1
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,17,17,98.50,0.01,1
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,17,17,67.80,0.01,1
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,17,17,60.79,0.01,1
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,17,17,15.00,0.01,1
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,17,17,15.00,0.01,1
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43,17,17,15.00,0.01,1
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,17,17,15.00,0.01,1
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,17,17,15.00,0.01,1
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,46,17,17,15.00,0.01,1
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47,17,17,15.00,0.01,1
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,48,17,17,15.00,0.01,1

