49,1962.838,7186.937
50,4902.872,6897.523
51,3799.268,6604.730
52,3101.914,6355.856
53,2608.671,5902.027
54,4062.853,5361.486
55,5137.318,4888.795
56,5865.218,4698.198
57,6804.407,4385.135
58,7749.227,4034.347
59,8664.205,3744.369
60,9278.716,3402.027
61,10071.790,2957.489
62,11300.676,2972.973
63,9374.870,4591.377
64,10647.393,4552.767
65,9373.825,5799.549
66,9734.889,5242.117
